reg_no | back_codes | back_names
23152146004 | 100201 | BASIC ELECTRICAL ENGINEERING
23152146012 | 100201,105202 | BASIC ELECTRICAL ENGINEERING,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152146013 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146018 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146025 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146031 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146037 | 100201,105202 | BASIC ELECTRICAL ENGINEERING,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152146038 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146045 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146048 | 100201 | BASIC ELECTRICAL ENGINEERING
23152146051 | 100201,105202 | BASIC ELECTRICAL ENGINEERING,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152146053 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101147004 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147006 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101147010 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147011 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147014 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101147018 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147020 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147021 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147022 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147023 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147025 | 100206 | ENGLISH
23101147032 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101147036 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147037 | 100203 | CHEMISTRY
23101147041 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102147003 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102147005 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103147004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103147005 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103147008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103147009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103147010 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103147015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103147017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104147014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104147015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104147016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104147020 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104147021 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157147001 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23157147002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147014 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23157147015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147018 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23157147020 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147025 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23157147027 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147029 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101148006 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101148007 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101148009 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101148015 | 100206 | ENGLISH
23101148020 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101148024 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101148025 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101148026 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101148028 | 100203 | CHEMISTRY
23103148005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104148003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104148005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104148008 | 100201 | BASIC ELECTRICAL ENGINEERING
23156148003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23156148006 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23156148016 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23156148022 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23156148023 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23156148029 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23156148030 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101149001 | 100206,101202 | ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101149006 | 100203,100205,101202 | CHEMISTRY,WORKSHOP MANUFACTURING PRACTICES,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101149011 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101149013 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101149014 | 100203,100206,101202 | CHEMISTRY,ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101149019 | 100206,101202 | ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101149025 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103149001 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103149009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103149010 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103149014 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103149017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103149018 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103149019 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103149020 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23154149001 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149004 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23154149005 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23154149009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149018 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23154149021 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23154149023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149028 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149032 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23154149035 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149038 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149039 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23101150007 | 100205,101202 | WORKSHOP MANUFACTURING PRACTICES,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101150010 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101150019 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101150030 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101150033 | 100203 | CHEMISTRY
23101150048 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101150050 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101150052 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101150057 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101150061 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101150064 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102150002 | 100204,100205 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES
23103150001 | 100201,100202,103201 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103150003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103150005 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103150006 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103150011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103150017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103150018 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103150019 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103150022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103150024 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101151001 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101151003 | 100203,100205 | CHEMISTRY,WORKSHOP MANUFACTURING PRACTICES
23101151006 | 100204,100205 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES
23101151011 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101151012 | 100204,100205 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES
23101151013 | 100203 | CHEMISTRY
23101151014 | 100203,100205 | CHEMISTRY,WORKSHOP MANUFACTURING PRACTICES
23101151021 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101151022 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101151024 | 100203 | CHEMISTRY
23101151032 | 100203 | CHEMISTRY
23102151008 | 100203 | CHEMISTRY
23102151009 | 100203 | CHEMISTRY
23102151017 | 100203 | CHEMISTRY
23102151018 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102151021 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102151022 | 100203 | CHEMISTRY
23102151025 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103151004 | 103202 | MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23103151006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103151010 | 100202,103201,103202 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS),MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23103151013 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103151014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103151017 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103151021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103151023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151004 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23155151009 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23155151012 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151024 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151025 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23155151026 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151027 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23155151028 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151031 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151032 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151041 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23101152006 | 100203 | CHEMISTRY
23101152015 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152025 | 100203 | CHEMISTRY
23101152028 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152030 | 100203 | CHEMISTRY
23101152036 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152037 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152038 | 100203 | CHEMISTRY
23101152043 | 100206 | ENGLISH
23101152045 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152052 | 100203 | CHEMISTRY
23101152055 | 100204,100206,101202 | PROGRAMMING FOR PROBLEM SOLVING,ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152057 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152060 | 100206 | ENGLISH
23101152063 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152072 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101152074 | 100206 | ENGLISH
23101152076 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102152001 | 100203,102202 | CHEMISTRY,MATHEMATICS - II (ODE & COMPLEX VARIABLES)
23103152003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152005 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103152006 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103152008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152009 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103152011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152012 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152013 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103152016 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103152017 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103152021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152022 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103152023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152026 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23101153004 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153007 | 100203,100204,101202 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153012 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153014 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153015 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153019 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101153020 | 100203 | CHEMISTRY
23101153022 | 100206 | ENGLISH
23101153025 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153026 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153028 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153034 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153039 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102153001 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103153001 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103153005 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153011 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153013 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103153015 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153018 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103153023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103153025 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103153029 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153031 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153035 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103153037 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153042 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103153045 | 100201,103201 | BASIC ELECTRICAL ENGINEERING,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23153153013 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153153019 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153153026 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101154002 | 100203,100205 | CHEMISTRY,WORKSHOP MANUFACTURING PRACTICES
23101154008 | 100206 | ENGLISH
23101154011 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101154022 | 100203 | CHEMISTRY
23101154029 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101154031 | 100203 | CHEMISTRY
23101154038 | 100203 | CHEMISTRY
23101154039 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101154048 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101154050 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101154062 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23103154002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154024 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154025 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154024 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154025 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154026 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23155154030 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101155010 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101155011 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101155015 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101155017 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101155020 | 100203 | CHEMISTRY
23101155021 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101155023 | 100203 | CHEMISTRY
23101155029 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101155031 | 100203 | CHEMISTRY
23103155005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103155006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104155001 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23104155002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104155005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104155006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104155007 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104155011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104155013 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101156003 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101156005 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156006 | 100203 | CHEMISTRY
23101156008 | 100203 | CHEMISTRY
23101156021 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156026 | 100204,100205,101202 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156028 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101156030 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156033 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156036 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156037 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103156004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103156014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103156016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103156022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101157001 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101157008 | 100203 | CHEMISTRY
23101157010 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101157014 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101157028 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101157038 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101157041 | 100203 | CHEMISTRY
23101157042 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103157001 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103157004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103157006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103157008 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103157010 | 100201 | BASIC ELECTRICAL ENGINEERING
23103157011 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103157016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104157001 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104157005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104157007 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104157008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101158002 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101158003 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101158008 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101158017 | 100205,100206,101202 | WORKSHOP MANUFACTURING PRACTICES,ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101158041 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101158048 | 100206 | ENGLISH
23101158052 | 100206 | ENGLISH
23101158056 | 100203 | CHEMISTRY
23101158058 | 100204,100205 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES
23101158061 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101158068 | 100203 | CHEMISTRY
23102158003 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102158005 | 100203 | CHEMISTRY
23103158003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158010 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158018 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158019 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158012 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23151158014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158019 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158020 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158027 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158030 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158033 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158034 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158035 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158041 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158042 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101159003 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159006 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101159011 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
